"experiment_id","run_id","provider","model_label","temperature","temperature_code","prompt_family_id","prompt_family_slug","family_label","family_group","replicate","prompt_file","expected_output_file","expected_score_input_file","expected_score_output_file","description"
"TRACE_20260611","Anthropic_F01_T00_R017","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","17","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_017.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_017.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_017.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_017.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R018","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","18","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_018.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_018.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_018.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_018.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R019","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","19","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_019.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_019.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_019.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_019.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R020","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","20","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_020.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_020.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_020.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_020.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R021","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","21","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_021.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_021.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_021.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_021.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R022","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","22","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_022.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_022.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_022.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_022.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R023","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","23","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_023.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_023.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_023.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_023.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R024","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","24","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_024.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_024.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_024.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_024.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R025","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","25","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_025.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_025.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_025.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_025.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R026","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","26","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_026.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_026.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_026.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_026.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R027","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","27","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_027.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_027.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_027.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_027.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R028","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","28","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_028.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_028.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_028.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_028.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R029","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","29","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_029.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_029.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_029.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_029.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F01_T00_R030","Anthropic","Opus 4.6","0.0","00","F01","RF_WRAPPER_ONLY","RF wrapper only","Missing upstream context","30","Experiment_Prompt/Anthropic/Temp_0.0/F01_Anthropic_temp_00_rep_030.md","Experiment_Output/Anthropic/Temp_0.0/output_F01_Anthropic_temp_00_rep_030.md","Score_Input/S__Anthropic_Opus46__F01__temp_00__rep_030.md","Score_Output/Anthropic/Temp_0.0/output_S__F01_Anthropic_temp_00_rep_030.json","Only the downstream Random Forest prediction wrapper is visible; upstream neighbor-feature construction is hidden."
"TRACE_20260611","Anthropic_F02_T00_R001","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","1","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_001.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_001.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_001.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_001.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R002","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","2","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_002.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_002.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_002.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_002.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R003","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","3","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_003.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_003.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_003.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_003.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R004","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","4","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_004.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_004.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_004.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_004.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R005","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","5","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_005.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_005.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_005.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_005.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R006","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","6","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_006.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_006.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_006.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_006.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R007","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","7","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_007.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_007.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_007.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_007.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R008","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","8","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_008.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_008.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_008.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_008.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R009","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","9","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_009.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_009.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_009.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_009.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R010","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","10","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_010.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_010.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_010.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_010.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R011","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","11","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_011.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_011.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_011.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_011.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R012","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","12","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_012.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_012.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_012.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_012.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R013","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","13","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_013.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_013.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_013.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_013.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R014","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","14","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_014.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_014.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_014.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_014.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R015","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","15","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_015.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_015.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_015.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_015.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R016","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","16","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_016.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_016.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_016.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_016.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R017","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","17","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_017.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_017.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_017.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_017.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R018","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","18","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_018.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_018.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_018.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_018.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R019","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","19","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_019.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_019.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_019.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_019.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R020","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","20","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_020.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_020.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_020.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_020.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R021","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","21","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_021.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_021.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_021.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_021.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R022","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","22","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_022.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_022.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_022.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_022.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R023","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","23","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_023.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_023.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_023.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_023.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R024","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","24","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_024.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_024.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_024.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_024.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R025","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","25","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_025.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_025.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_025.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_025.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R026","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","26","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_026.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_026.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_026.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_026.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R027","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","27","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_027.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_027.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_027.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_027.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R028","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","28","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_028.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_028.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_028.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_028.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R029","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","29","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_029.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_029.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_029.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_029.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F02_T00_R030","Anthropic","Opus 4.6","0.0","00","F02","CODE_ONLY_NO_HINT","Code only, no hint","Code-visible neutral","30","Experiment_Prompt/Anthropic/Temp_0.0/F02_Anthropic_temp_00_rep_030.md","Experiment_Output/Anthropic/Temp_0.0/output_F02_Anthropic_temp_00_rep_030.md","Score_Input/S__Anthropic_Opus46__F02__temp_00__rep_030.md","Score_Output/Anthropic/Temp_0.0/output_S__F02_Anthropic_temp_00_rep_030.json","The neighbor-construction code is visible, with no semantic hint about topology, adjacency, graph, raster, or static structure."
"TRACE_20260611","Anthropic_F03_T00_R001","Anthropic","Opus 4.6","0.0","00","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","1","Experiment_Prompt/Anthropic/Temp_0.0/F03_Anthropic_temp_00_rep_001.md","Experiment_Output/Anthropic/Temp_0.0/output_F03_Anthropic_temp_00_rep_001.md","Score_Input/S__Anthropic_Opus46__F03__temp_00__rep_001.md","Score_Output/Anthropic/Temp_0.0/output_S__F03_Anthropic_temp_00_rep_001.json","The neighbor code is visible, but the prompt strongly frames the task around Random Forest prediction, object loading, memory, and prediction-loop efficiency."
"TRACE_20260611","Anthropic_F03_T00_R002","Anthropic","Opus 4.6","0.0","00","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","2","Experiment_Prompt/Anthropic/Temp_0.0/F03_Anthropic_temp_00_rep_002.md","Experiment_Output/Anthropic/Temp_0.0/output_F03_Anthropic_temp_00_rep_002.md","Score_Input/S__Anthropic_Opus46__F03__temp_00__rep_002.md","Score_Output/Anthropic/Temp_0.0/output_S__F03_Anthropic_temp_00_rep_002.json","The neighbor code is visible, but the prompt strongly frames the task around Random Forest prediction, object loading, memory, and prediction-loop efficiency."
"TRACE_20260611","Anthropic_F03_T00_R003","Anthropic","Opus 4.6","0.0","00","F03","CODE_PLUS_RF_FRAME","Code plus RF frame","RF-frame with code","3","Experiment_Prompt/Anthropic/Temp_0.0/F03_Anthropic_temp_00_rep_003.md","Experiment_Output/Anthropic/Temp_0.0/output_F03_Anthropic_temp_00_rep_003.md","Score_Input/S__Anthropic_Opus46__F03__temp_00__rep_003.md","Score_Output/Anthropic/Temp_0.0/output_S__F03_Anthropic_temp_00_rep_003.json","The neighbor code is visible, but the prompt strongly frames the task around Random Forest prediction, object loading, memory, and prediction-loop efficiency."
